elbow_angle_left,elbow_angle_right,shoulder_angle_left,shoulder_angle_right,head_pitch,head_yaw,mouth_open_ratio,wrist_face_distance,shoulder_distance,phone_detected,label,behavior
102.3041,103.3302,22.5615,18.8933,26.9806,20,0.0672,0.4331,0.3207,0,2,Looking Down
61.666,75.2187,8,21.0996,36.374,13.5159,0.055,0.3391,0.2466,1,4,Using Phone
103.3642,106.4975,9.0074,15.7789,7.0455,30.1308,0.2631,0.6433,0.3767,0,3,Talking
53.4703,85.2624,11.482,23.4092,-4.9986,21.8171,0.0613,0.6269,0.2843,0,1,Distracted
79.3746,84.7201,18.854,6.8652,15.8747,4.2465,0.0331,0.7006,0.3889,0,0,Attentive
94.2975,77.458,6.0301,14.4981,-2.4258,-24.3249,0.2689,0.4678,0.3169,0,3,Talking
60.4464,59.4502,23.9196,31.4131,27.1499,3.1087,0.0696,0.1698,0.2756,1,4,Using Phone
96.361,75.5917,6.5127,11.4735,7.2481,-15,0.1005,0.5842,0.5022,0,1,Distracted
75.6516,78.8196,38.8675,26.8736,22.5124,2.7462,0.0631,0.26,0.3323,1,4,Using Phone
57.6872,67.8432,25.5733,30.5731,27.0987,11.3563,0.0536,0.2632,0.3057,1,4,Using Phone
108.8922,96.5422,21.2038,21.2611,31.5596,-0.193,0.0553,0.3363,0.386,0,2,Looking Down
71.9285,63.3897,46.3654,28.309,29.921,14.7368,0.0687,0.2521,0.2959,1,4,Using Phone
80.6035,91.8767,8.0643,9.7729,5.1523,-11.518,0.0496,0.5948,0.3303,0,0,Attentive
67.9701,88.6653,5.1014,4.2333,-5.1241,-10.7634,0.0093,0.5933,0.4281,0,0,Attentive
76.6722,76.1241,8.5835,14.2205,1.7391,10.3986,0.2362,0.801,0.3298,0,3,Talking
113.956,95.1855,25.6768,27.4241,31.6679,-18.8359,0.0405,0.4984,0.3511,0,2,Looking Down
67.4132,53.7871,18.2924,28.2841,22.0761,7.5299,0.0227,0.3146,0.3065,1,4,Using Phone
69.5362,70.2062,30.7926,41.0872,18.9596,3.1497,0.015,0.2319,0.3592,1,4,Using Phone
75.4561,76.6168,23.5848,20.4261,21.0492,14.0093,0,0.2436,0.3524,1,4,Using Phone
83.505,81.4822,17.2349,10.9828,11.1911,-8.9134,0.058,0.7212,0.3533,0,0,Attentive
86.9152,88.9975,12.36,10.3798,9.4561,2.8935,0.0129,0.7195,0.3855,0,0,Attentive
83.5351,65.1312,28.9953,28.9402,24.6225,6.1643,0.0192,0.2501,0.2717,1,4,Using Phone
79.0691,78.0908,24.5977,15.1258,6.3915,-30.114,0.1,0.7223,0.3522,0,3,Talking
71.0257,67.7313,11.5074,18.8534,23.9582,8.007,0.0453,0.2006,0.3055,1,4,Using Phone
92.8044,90.9075,11.6157,14.8006,-1.2931,-17.6435,0.1,0.6543,0.3451,0,3,Talking
44.0888,64.0119,10.9149,22.7192,18.22,10.6376,0.0319,0.1749,0.3648,1,4,Using Phone
63.1039,70.6814,19.9603,19.8404,-7.3476,-44.1301,0.0641,0.7431,0.327,0,1,Distracted
103.221,103.0114,13.3746,25.4853,24.8865,-1.2502,0.0606,0.3487,0.3072,0,2,Looking Down
65.53,82.2039,9.5591,28.5823,-2.7012,33.3132,0.1042,0.6861,0.3526,0,1,Distracted
98.2653,63.9978,15.5934,8.9815,6.4959,24.4687,0.0308,0.5811,0.349,0,1,Distracted
92.9017,94.648,17.4052,20.5236,9.7386,26.1918,0.0444,0.6516,0.3074,0,1,Distracted
94.4753,99.6644,22.1889,15.1959,38.5543,-1.6656,0.0164,0.4181,0.4085,0,2,Looking Down
100.8199,101.5158,38.4476,8.8053,36.3714,13.3119,0.0303,0.4688,0.2907,0,2,Looking Down
90.5017,73.7716,25.9295,27.9796,7.383,-30.4019,0.0558,0.7775,0.266,0,1,Distracted
78.8159,85.1961,12.49,17.2557,10.7556,12.9191,0.027,0.7198,0.3573,0,0,Attentive
72.5045,86.698,7.4374,22.6937,25.8549,-4.3059,0.0105,0.2,0.3903,0,2,Looking Down
69.9208,69.7139,20.8449,38.0551,24.3704,10.7579,0.0616,0.3988,0.2947,1,4,Using Phone
106.097,94.137,19.2471,7.4623,7.4252,20.202,0.1249,0.7339,0.3563,0,3,Talking
80.3466,76.8819,6.7536,3.8803,5.2045,-4.6198,0.057,0.5255,0.3632,0,0,Attentive
77.1976,64.9584,10.1735,36.3878,9.4232,-15,0.1042,0.6201,0.3529,0,1,Distracted
103.7797,102.5798,28.9874,25.416,31.5429,12.1474,0.0526,0.5044,0.3543,0,2,Looking Down
84.7149,72.0789,15.8237,6.327,0.1385,1.2034,0.0845,0.5687,0.3525,0,0,Attentive
78.5603,81.8984,7.9319,7.6118,-2.5308,-0.7659,0.0332,0.4156,0.4321,0,0,Attentive
60,91.5845,12.9935,24.2623,23.5558,-1.7209,0.0863,0.4795,0.3661,0,2,Looking Down
91.5373,67.7576,5,5,6.8135,-18.2613,0.0379,0.6696,0.3987,0,1,Distracted
89.0033,69.6288,27.8182,12.3187,8.5086,-15,0.1026,0.5742,0.4034,0,1,Distracted
88.0056,80.1949,8.5415,6.9915,16.1137,-0.081,0.0183,0.7158,0.3012,0,0,Attentive
76.3017,86.3166,31.9939,24.9071,11.7264,5.4916,0.0977,0.3031,0.3152,1,4,Using Phone
87.1464,52.5383,28.9058,19.571,1.0889,-44.0673,0.0103,0.4874,0.2852,0,1,Distracted
82.0359,73.7555,10.0781,14.5114,-0.4465,9.1157,0.0653,0.7324,0.3237,0,0,Attentive
94.3309,57.6433,7.335,9.5879,10.2964,-39.2632,0.134,0.6843,0.3981,0,1,Distracted
85.4868,114.9139,25.8173,20.5271,43.3211,-2.1421,0.0797,0.414,0.289,0,2,Looking Down
87.4584,91.5029,13.1481,5.855,1.6389,4.4838,0.0683,0.6483,0.3547,0,0,Attentive
77.8848,102.9673,27.0926,8.3902,22.6059,9.7054,0.056,0.3506,0.3781,0,2,Looking Down
58.663,69.3794,18.0179,26.3197,31.0568,8.6549,0.0545,0.2144,0.3721,1,4,Using Phone
79.8883,74.4153,18.2101,15.0491,0.8711,13.5146,0.0795,0.624,0.25,0,0,Attentive
107.3615,99.61,26.644,12.7536,18,-4.264,0.017,0.3937,0.3045,0,2,Looking Down
98.1226,91.6815,2,7.813,4.0225,19.0841,0.2066,0.6495,0.3505,0,3,Talking
94.8651,67.0091,24.7173,11.1399,-2.2054,15,0.1032,0.6943,0.3644,0,1,Distracted
79.1526,84.735,18.9728,7.4119,6.3427,-0.0985,0.0857,0.8522,0.3288,0,0,Attentive
89.6753,100.8115,2.1788,18.0861,5.6261,-5.3927,0.0101,0.6349,0.3869,0,0,Attentive
84.5214,49.9325,34.287,25.7518,1.0643,40.9367,0.0211,0.6407,0.3314,0,1,Distracted
99.3183,93.3514,10.7513,24.3458,-5.1495,17.2627,0.278,0.5622,0.3624,0,3,Talking
85.9138,93.5059,11.5592,23.5078,-0.2535,21.8763,0,0.5779,0.3303,0,1,Distracted
103.0259,86.5244,12.433,12.572,8.1502,-20.9214,0.2375,0.6836,0.268,0,3,Talking
99.1407,69.0479,16.4291,13.721,13.0661,25.4212,0.1822,0.6498,0.3567,0,3,Talking
89.1565,94.5705,7.1015,23.8448,11.5895,12.2178,0.2316,0.6714,0.3282,0,3,Talking
84.4084,81.3867,10.9751,6.2086,-1.7837,3.7363,0.0689,0.5857,0.3858,0,0,Attentive
77.6523,80.9565,24.0567,9.5716,3.7492,-11.7397,0.2012,0.6163,0.3187,0,3,Talking
88.2315,87.7323,17.4049,28.1266,3.6271,-22.7854,0.1615,0.6814,0.3289,0,3,Talking
58.4803,74.3848,16.1627,29.2851,12.4467,7.4479,0.007,0.3895,0.2738,1,4,Using Phone
95.318,90.3855,9.3077,3.8785,3.7459,-5.1031,0.0326,0.6971,0.4168,0,0,Attentive
85.7766,92.7492,6.4897,8.3617,2.6474,-8.7811,0.0589,0.6709,0.3502,0,0,Attentive
95.3489,94.6098,13.5864,6.2498,4.8342,22.4115,0.2635,0.6479,0.3392,0,3,Talking
79.9808,67.7142,22.753,36.9917,29.4627,10.5789,0.0011,0.2406,0.3679,1,4,Using Phone
63.914,85.027,11.6391,14.6214,-1.0834,0.5141,0.0222,0.6704,0.3142,0,0,Attentive
107.6582,120.9317,25.3088,21.6384,33.2731,11.3187,0.0138,0.3911,0.3119,0,2,Looking Down
79.1715,55.1044,20.4202,35.0498,23.135,0.8093,0.0254,0.2622,0.3798,1,4,Using Phone
79.3653,73.7323,2.2169,13.03,-2.6826,10.5288,0,0.7857,0.3584,0,0,Attentive
94.0354,100.6563,23.5314,26.8241,27.775,-15.2301,0.0255,0.4035,0.3789,0,2,Looking Down
102.594,93.2554,14.9894,13.9309,5.8963,-14.6917,0.1688,0.6688,0.3442,0,3,Talking
95.0622,71.0504,16.7438,12.3187,17.7312,-35.5206,0.0986,0.5695,0.2535,0,1,Distracted
66.6404,71.353,19.0129,14.7871,21.6698,23.7209,0.0525,0.2001,0.3702,1,4,Using Phone
80.1981,69.2019,12.9157,23.6666,7.8829,15,0.1108,0.502,0.2591,0,1,Distracted
77.7395,80.3858,13.777,12.5046,-0.8653,0.596,0.0725,0.5164,0.3717,0,0,Attentive
92.5387,93.7541,18.7776,19.2884,2.5027,-15.434,0.23,0.7125,0.395,0,3,Talking
40,68.0445,25.5055,26.9353,10,11.7985,0.0188,0.1713,0.3687,1,4,Using Phone
85.7815,78.7635,10.5902,30.9187,8.6422,8,0.3103,0.7155,0.3388,0,3,Talking
73.5942,57.2314,23.5713,36.2177,25.426,11.0443,0.0564,0.1967,0.4198,1,4,Using Phone
59.049,70.2397,25.5295,23.5352,20.5867,37.3013,0.0338,0.6027,0.3376,0,1,Distracted
77.777,52.8561,32.4446,16.9338,4.2259,-37.1301,0.18,0.4756,0.3625,0,1,Distracted
63.0498,79.8741,26.7253,28.4855,31.9277,12.5586,0.0962,0.2747,0.3191,1,4,Using Phone
113.458,92.0677,15.8805,16.3464,32.7119,3.65,0,0.4817,0.3875,0,2,Looking Down
88.4037,77.2642,9.7614,9.982,-1.9502,9.0204,0.0763,0.6323,0.3511,0,0,Attentive
62.3436,73.3882,30.0315,23.9827,24.2981,9.6967,0.053,0.208,0.3407,1,4,Using Phone
79.8274,76.3476,18.4357,14.4082,4.9522,8.8797,0.0523,0.5811,0.4109,0,0,Attentive
79.424,83.6811,29.2181,8.6112,1.3281,-14.9001,0.2052,0.5935,0.3612,0,3,Talking
122.9393,92.306,17.8795,12.7788,51.5866,1.9366,0.0145,0.4691,0.3608,0,2,Looking Down
102.8938,76.197,27.1164,18.9011,-3.789,-42.0461,0.0555,0.6222,0.4017,0,1,Distracted
79.0928,54.518,30.3039,28.0106,26.8514,13.9409,0.0636,0.3821,0.337,1,4,Using Phone
105.5973,100.9486,17.6948,21.4641,22.0678,0.8422,0.0445,0.2798,0.3698,0,2,Looking Down
97.5073,78.4526,17.6618,12.4993,-3.3958,2.2059,0,0.7,0.3854,0,0,Attentive
108.5172,101.9559,13.9284,20.0093,0.6406,-18.2717,0.1983,0.6813,0.4073,0,3,Talking
96.1998,116.4938,26.4534,5,21.9674,7.5551,0.0445,0.3181,0.3047,0,2,Looking Down
80.8913,60.1093,31.3491,18.0199,16.8439,16.0663,0.0759,0.2558,0.298,1,4,Using Phone
88.7334,97.168,5.2554,18.7368,10.5931,-1.4193,0.0841,0.5615,0.317,0,0,Attentive
62.0219,84.7799,18.8613,18.3063,2.2574,-3.6133,0.0641,0.5701,0.3621,0,0,Attentive
102.742,53.6391,26.4517,10.8238,10,10.7826,0.0552,0.2957,0.356,1,4,Using Phone
89.1801,88.3472,17.008,13.2523,-4.0185,6.3117,0.0201,0.6193,0.36,0,0,Attentive
122.1765,111.8885,19.0318,25.8174,26.7704,6.6332,0,0.3184,0.3692,0,2,Looking Down
86.8054,80.4628,19.8074,21.4359,2.5297,19.8443,0.1,0.5863,0.3902,0,3,Talking
63.7765,76.204,27.8869,29.1669,18.4583,11.9085,0.0518,0.2013,0.3498,1,4,Using Phone
67.8384,75.9126,22.5675,16.0254,21.5741,2.8121,0.0419,0.3006,0.3292,1,4,Using Phone
102.4943,101.5912,7.1743,5.4809,32.3675,1.0834,0.0272,0.2674,0.3489,0,2,Looking Down
84.3428,93.9384,11.7136,12.2838,8.4186,2.6863,0.0693,0.7563,0.3579,0,0,Attentive
82.3462,64.819,14.342,15.26,11.6655,13.8225,0.0943,0.1861,0.3652,1,4,Using Phone
80.4818,93.1711,20.4422,2.0701,-6.2795,11.2258,0.0617,0.5805,0.3714,0,0,Attentive
72.8547,87.3024,17.4825,22.583,5.5856,23.1971,0.1077,0.5916,0.284,0,1,Distracted
86.5985,87.1122,16.3618,13.6625,6.7323,-9.9293,0.0212,0.6402,0.3537,0,0,Attentive
103.9988,115.5898,25.3404,14.2875,39.4274,-2.3961,0.0029,0.3862,0.3875,0,2,Looking Down
96.1046,102.8528,20.8246,20.1918,23.995,-2.3964,0.0401,0.29,0.3115,0,2,Looking Down
117.9245,107.3329,13.8683,12.535,35.3878,-1.9753,0,0.543,0.3126,0,2,Looking Down
55.7133,63.2611,24.1311,18.6888,8.6864,-15,0.0919,0.5445,0.3406,0,1,Distracted
81.1307,47.3014,14.5708,30.2355,2.3048,15,0.097,0.5669,0.3145,0,1,Distracted
59.8525,63.4513,23.5353,16.759,12.5685,26.777,0.0591,0.17,0.3727,1,4,Using Phone
75.5205,93.7085,24.4015,33.8965,35.3708,18.2175,0.0495,0.2585,0.2885,1,4,Using Phone
98.8585,83.0551,21.3239,27.7291,20.9733,10.1799,0,0.5694,0.3135,0,2,Looking Down
94.8605,87.3615,16.6868,31.6155,5.0703,-25.6944,0.0494,0.6684,0.3189,0,1,Distracted
67.4779,100.4461,19.4281,6.2999,-10,-10.1834,0.2054,0.8264,0.3717,0,3,Talking
84.9787,85.4843,19.2594,17.5704,2.8112,30.0762,0.1,0.6608,0.3787,0,3,Talking
78.8225,73.4255,22.9023,21.796,3.2627,-25.7004,0.0358,0.5657,0.2357,0,1,Distracted
84.8846,57.616,22.3887,28.4348,31.2876,8.8382,0.0475,0.2612,0.295,1,4,Using Phone
114.023,88.0141,10.2211,11.145,40.676,-4.3775,0.0025,0.3655,0.3205,0,2,Looking Down
63.8144,82.4206,21.0675,18.7255,13.0474,15,0.1051,0.6154,0.3232,0,1,Distracted
70.2404,78.8809,23.3825,17.5035,19.6081,21.3187,0.1006,0.0988,0.3836,1,4,Using Phone
66.6182,87.2906,21.3911,14.2737,0.6914,-19.3989,0.0007,0.5182,0.2833,0,1,Distracted
103.5659,99.9781,21.1199,20.4312,19.3899,4.4593,0.059,0.4546,0.3679,0,2,Looking Down
104.9167,84.6901,5,38.3366,7.3622,15.682,0.0663,0.6176,0.3067,0,1,Distracted
60.5507,81.9124,26.3872,21.3515,18.9567,35.318,0.0827,0.7086,0.3567,0,1,Distracted
79.0412,93.0186,18.9713,21.9609,2.2371,-25.812,0.1,0.5355,0.3566,0,3,Talking
73.7301,63.4672,33.3828,34.8439,11.2934,22.2623,0.0609,0.237,0.3803,1,4,Using Phone
103.4003,86.7569,8.9838,19.7556,1.172,-22.964,0.1,0.6204,0.3316,0,3,Talking
79.3245,82.6916,6.0812,18.6747,-0.1406,-3.3333,0.0561,0.5538,0.3342,0,0,Attentive
92.3102,72.6342,17.9492,12.8704,13.3976,-8.0528,0.009,0.6381,0.3701,0,0,Attentive
75.9584,104.2934,17.582,13.0106,5.4322,-1.2733,0.0214,0.6562,0.3603,0,0,Attentive
82.6013,100.2331,18.1298,21.0939,4.0457,1.7737,0.0045,0.7682,0.3033,0,0,Attentive
84.0911,89.36,13.3009,15.8591,10.7217,-17.0036,0.1502,0.6071,0.3314,0,3,Talking
76.0196,77.66,15.0883,11.3575,8.3089,2.0435,0.0617,0.5439,0.3919,0,0,Attentive
73.5428,109.3787,32.9397,12.7035,17.6569,20.2064,0.0652,0.5937,0.307,0,1,Distracted
76.5987,73.3819,17.7742,10.5884,-6.4229,-25.7708,0.3037,0.7446,0.3575,0,3,Talking
81.6752,75.7161,13.0002,26.3773,-5.1701,-31.5385,0.2044,0.6228,0.3065,0,3,Talking
78.6146,71.8835,15.0877,18.4154,40.405,6.9424,0.0468,0.3288,0.2916,0,2,Looking Down
71.8463,61.7055,23.4927,28.3253,30.1269,-1.7363,0.0503,0.3166,0.3304,1,4,Using Phone
71.0117,95.4347,1.6875,15.1627,11.7602,-6.5458,0.0377,0.5615,0.3414,0,0,Attentive
78.4782,67.9459,26.3656,17.7935,19.4472,6.1074,0.047,0.1798,0.2786,1,4,Using Phone
82.0804,78.2863,4.776,0.1682,17.3372,-6.6193,0.0434,0.6279,0.3623,0,0,Attentive
86.7643,94.7437,7.434,6.4104,3.6169,7.0784,0.0558,0.6075,0.3694,0,0,Attentive
88.4028,101.0726,14.2029,15.1052,-0.5979,-21.4459,0.241,0.6921,0.3268,0,3,Talking
117.2911,77.9365,23.256,20.9952,2.9168,11.0783,0.1739,0.5786,0.2786,0,3,Talking
78.5008,84.6078,9.1982,11.6543,13.706,5.2765,0.0177,0.7601,0.3625,0,0,Attentive
112.6093,86.0447,17.1407,27.6241,27.601,3.6833,0.0358,0.4205,0.3209,0,2,Looking Down
112.0017,82.5834,21.4899,12.4727,10.4298,-15,0.0146,0.5653,0.3107,0,1,Distracted
81.0454,40,14.7022,29.3078,9.301,30.1382,0.0488,0.4721,0.3658,0,1,Distracted
93.008,94.2908,30.1932,18.2513,9.9008,18.5288,0.3207,0.8119,0.3712,0,3,Talking
89.9961,102.8345,29.4896,20.9806,14.1766,12.965,0.2621,0.7271,0.3141,0,3,Talking
76.0499,75.7194,13.9323,24.0252,24.1221,6.5097,0.0594,0.2684,0.3388,1,4,Using Phone
79.5827,92.801,9.2647,5.8725,3.0717,2.4776,0.0331,0.5842,0.3597,0,0,Attentive
70.6334,84.2891,13.3108,9.196,3.13,-14.5665,0.2248,0.6297,0.3118,0,3,Talking
104.4312,81.93,19.6007,15.2807,32.6483,-6.4748,0.0092,0.2348,0.3789,0,2,Looking Down
102.3027,98.0733,15.5577,23.4237,43.7846,13.1141,0,0.4462,0.3229,0,2,Looking Down
81.5161,89.1048,8.7023,13.6941,8.6922,-5.6126,0.0826,0.6071,0.3823,0,0,Attentive
107.0447,100.0786,24.3394,13.5283,42.4632,7.941,0,0.314,0.2881,0,2,Looking Down
81.8639,93.4795,13.085,13.4178,-3.1957,7.2717,0.0578,0.6205,0.3557,0,0,Attentive
73.3669,63.0048,33.7566,34.0627,30.8425,10.356,0.0285,0.2315,0.3777,1,4,Using Phone
70.4834,68.5653,25.7182,32.3999,12.6824,-15,0.1033,0.4161,0.3849,0,1,Distracted
77.937,72.2801,12.2883,20.2725,13.9599,21.3396,0.2901,0.6004,0.3749,0,3,Talking
104.6059,79.482,11.8124,37.1899,5.6961,-15,0.0943,0.6398,0.3597,0,1,Distracted
60.9193,107.2842,26.1633,7.8914,1.6327,-18.7649,0.1624,0.4796,0.3416,0,3,Talking
79.0229,91.4999,17.0254,13.8084,6.8115,9.7901,0.2566,0.658,0.3651,0,3,Talking
70.1894,65.1465,14.4967,11.4477,15.2262,11.5505,0.0498,0.1899,0.3481,1,4,Using Phone
86.6256,79.1295,28.8537,5,28.367,20,0.0396,0.3103,0.3277,0,2,Looking Down
111.4231,88.9352,23.2803,18.5488,9.6832,8,0.2017,0.7246,0.3271,0,3,Talking
101.7622,61.5296,11.8716,18.3099,-10,29.0316,0.0491,0.697,0.2851,0,1,Distracted
89.9577,79.9171,4.0517,6.8783,3.8928,-3.6285,0,0.7218,0.401,0,0,Attentive
87.9968,95.051,8.3609,27.7754,31.1474,-6.6109,0.0282,0.5343,0.3271,0,2,Looking Down
97.3369,101.0487,20.3075,16.0418,11.1444,3.5552,0.0734,0.6059,0.3173,0,0,Attentive
74.1054,61.3926,30.2821,17.9117,21.8209,15.2147,0.0639,0.1795,0.3879,1,4,Using Phone
79.9474,87.0253,14.1017,9.8319,7.7284,-3.0986,0.0441,0.6335,0.3201,0,0,Attentive
99.5599,99.2445,6.8581,21.7236,-7.9337,22.2474,0.0501,0.6627,0.3423,0,1,Distracted
104.369,102.1141,22.0493,13.5518,2.9444,-28.694,0.1427,0.4602,0.4001,0,1,Distracted
100.3086,68.4632,11.2684,18.1773,4.6431,-41.1062,0,0.6023,0.3712,0,1,Distracted
101.6481,114.2757,22.765,19.5033,38.3375,1.8663,0.0436,0.4251,0.3263,0,2,Looking Down
76.4576,92.6025,18.5531,9.4778,3.9871,0.4203,0.0849,0.5758,0.3595,0,0,Attentive
98.0087,99.2117,11.9732,23.9104,2.6214,18.4995,0.2404,0.85,0.4038,0,3,Talking
80.4414,92.175,27.4645,27.8069,-0.452,-20.0255,0.1342,0.686,0.4121,0,3,Talking
80.8236,92.0392,16.768,20.7044,8.5073,15,0.0653,0.5619,0.274,0,1,Distracted
83.3708,78.1244,32.0481,33.6873,24.2626,8.7309,0.0268,0.1965,0.3191,1,4,Using Phone
85.9067,79.0308,5.6766,24.1557,6.3278,8,0.2658,0.6938,0.355,0,3,Talking
102.4399,65.5252,20.3296,19.0914,3.5277,15,0.0511,0.6969,0.3084,0,1,Distracted
94.7167,93.652,11.3941,16.5484,18,-5.8885,0.0307,0.4488,0.3284,0,2,Looking Down
80.8323,67.0801,28.8246,5,8.1648,25.4113,0,0.631,0.3638,0,1,Distracted
76.7405,82.5724,27.9213,31.5991,15.0156,6.0687,0.0904,0.3136,0.2941,1,4,Using Phone
93.1702,90.8385,20.3694,18.7659,7.3071,-28.808,0.273,0.6072,0.3051,0,3,Talking
72.5544,68.7986,18.2592,33.698,2.6764,-37.8705,0.1172,0.7434,0.3542,0,1,Distracted
87.0179,84.0702,11.0736,17.8906,10.9127,5.2149,0.0363,0.5789,0.3882,0,0,Attentive
124.0531,98.8323,17.6148,14.4635,29.4544,-11.2538,0.0377,0.5198,0.3056,0,2,Looking Down
99.5938,93.8953,7.1069,32.1401,-5.4217,25.5941,0.2459,0.5261,0.345,0,3,Talking
110.1534,98.7584,16.0834,20.3352,51.0934,9.228,0.0749,0.4348,0.3367,0,2,Looking Down
89.4228,101.0837,29.3153,27.4054,30.2747,-2.9,0.0684,0.454,0.3053,0,2,Looking Down
93.2895,86.8779,13.4349,28.8197,-4.8335,-42.4254,0.0606,0.5404,0.325,0,1,Distracted
58.3834,63.2134,26.6074,29.0928,10,9.8611,0.0324,0.1811,0.3453,1,4,Using Phone
80.9888,92.8025,12.5781,14.8921,8.1329,-6.622,0.0401,0.5876,0.4032,0,0,Attentive
91.4798,101.56,11.4957,23.37,36.7747,4.2748,0,0.4796,0.3675,0,2,Looking Down
91.1286,94.8155,9.4992,8.9816,-0.2679,-4.9613,0.0432,0.6794,0.3865,0,0,Attentive
99.2855,95.8806,18.889,32.5456,-5.8654,19.6808,0.0485,0.5885,0.3442,0,1,Distracted
82.6362,90.5756,8.3309,15.8656,7.2179,-0.6438,0.0634,0.5243,0.3049,0,0,Attentive
97.7533,112.3919,31.6307,16.1603,24.2274,1.1108,0.0649,0.4638,0.273,0,2,Looking Down
83.0467,92.7127,15.9474,3.862,8.5844,4.207,0.0411,0.7601,0.344,0,0,Attentive
83.5858,72.6111,7.5442,8.5756,3.4629,-1.449,0.0481,0.6884,0.385,0,0,Attentive
114.124,84.2504,24.2911,6.6308,23.2931,-9.7013,0.0635,0.3948,0.3295,0,2,Looking Down
112.1875,102.2495,20.4197,26.2386,26.9991,12.5482,0.0164,0.4526,0.3874,0,2,Looking Down
75.4974,89.0081,9.4753,18.0934,4.0201,-20.3015,0.3205,0.617,0.3803,0,3,Talking
99.6619,76.2298,5,15.1142,10.3791,-26.9999,0.1072,0.6403,0.2917,0,1,Distracted
74.3062,81.7054,10.6596,7.7273,3.6881,-0.5484,0.0476,0.6542,0.3076,0,0,Attentive
118.489,93.6822,16.5216,26.5248,18,-9.7077,0.0729,0.3062,0.2572,0,2,Looking Down
77.1252,98.9395,37.6855,26.4395,47.5233,7.0592,0.0708,0.5579,0.3451,0,2,Looking Down
88.9465,86.4787,5.7082,13.5015,1.5462,0.7321,0.1268,0.6423,0.396,0,0,Attentive
87.9072,66.9563,15.8113,23.0212,16.2192,13.5266,0.0306,0.1053,0.3312,1,4,Using Phone
112.8226,98.9371,25.4777,11.3844,41.0238,17.1897,0.0556,0.2333,0.3077,0,2,Looking Down
87.8081,79.0629,11.5574,17.4087,31.695,8.083,0.0266,0.3294,0.2723,0,2,Looking Down
58.7418,74.286,17.8324,27.1683,16.1115,-6.987,0.0592,0.2289,0.3607,1,4,Using Phone
116.7611,105.3396,20.2485,18.7059,32.6469,5.9981,0.0583,0.3735,0.343,0,2,Looking Down
99.0133,102.522,10.4855,20.5528,-1.5328,-35.8649,0.1784,0.7021,0.3838,0,3,Talking
96.9075,102.9467,10.9091,22.407,1.1245,-18.8803,0.3181,0.5366,0.3581,0,3,Talking
83.237,68.1309,24.3076,33.7278,35.3022,20.4088,0.018,0.216,0.3511,1,4,Using Phone
102.32,79.8519,14.6392,10.2851,6.6116,9.1708,0.0652,0.6931,0.3929,0,0,Attentive
98.9937,99.2818,21.3266,12.2648,15.907,-17.7381,0.0964,0.7574,0.3628,0,1,Distracted
110.9884,98.0871,30.5792,19.743,14.8456,-15,0.0237,0.365,0.4236,0,1,Distracted
83.619,92.0693,13.2616,2.118,13.8592,8.2805,0.0312,0.6817,0.3698,0,0,Attentive
89.9275,89.7448,8.4523,11.6307,-2.5067,5.5442,0.0445,0.6082,0.392,0,0,Attentive
91.7367,93.6352,18.0887,13.7541,-8.7305,-10.6591,0.3052,0.635,0.3371,0,3,Talking
96.3324,112.5784,13.2946,15.1973,34.7483,0.0245,0.0575,0.419,0.3492,0,2,Looking Down
71.8452,80.4621,25.3944,28.8418,27.7269,5.9651,0.059,0.205,0.3347,1,4,Using Phone
78.6458,76.4355,33.2011,17.7633,29.4626,4.4348,0.0218,0.2519,0.3886,1,4,Using Phone
81.4731,97.9102,2,11.2566,0.0903,-8,0.3097,0.5113,0.3265,0,3,Talking
93.2206,78.0592,9.7141,18.4219,17.3076,-26.0265,0.2959,0.6046,0.326,0,3,Talking
97.5919,75.1939,2.6781,11.1223,11.2826,10.1036,0.0362,0.7363,0.3485,0,0,Attentive
83.5073,76.8818,11.2652,4.3991,6.2922,-17.3399,0.1177,0.5532,0.3635,0,3,Talking
70.5846,83.7028,34.0284,25.887,38.0713,9.1614,0.0458,0.08,0.3221,1,4,Using Phone
118.504,90.3458,31.1483,25.129,14.3401,-16.3124,0.0342,0.3261,0.3993,0,1,Distracted
84.2724,85.9313,3.9033,17.4953,6.8856,21.9483,0.2823,0.6361,0.3691,0,3,Talking
119.4045,90.7549,29.1469,21.4789,32.0176,-15.7625,0,0.3824,0.3399,0,2,Looking Down
91.6682,69.0501,11.8703,16.1383,-2.2578,10.0354,0.0626,0.5936,0.3478,0,0,Attentive
71.247,91.8522,16.1554,5.0009,20.7407,-15.8467,0.0389,0.4655,0.3743,0,2,Looking Down
79.8019,75.3744,4.7898,7.564,2.8885,-4.62,0.0111,0.6135,0.3573,0,0,Attentive
107.9537,66.0466,5,21.1278,5.275,-26.9271,0.1145,0.5764,0.334,0,1,Distracted
93.0715,63.8341,15.8283,7.1876,4.0271,8.8565,0.1489,0.7484,0.3928,0,3,Talking
67.5787,77.049,18.2031,16.2674,11.4768,-31.3707,0.0943,0.5877,0.3701,0,1,Distracted
89.1288,79.9797,5.2383,14.7197,12.1981,-15.5212,0.2671,0.6875,0.3387,0,3,Talking
65.9198,69.1007,25.2308,22.5601,20.3749,6.7713,0.0757,0.2316,0.4303,1,4,Using Phone
56.0798,89.8759,40.3988,25.3768,41.3848,6.8078,0.062,0.3059,0.3216,1,4,Using Phone
